Order ID,Order Date,Ship Date,Delivery Duration,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Discount Value,Profit,COGS,Returned
CA-2014-127012,2014-08-11,2014-08-15,4,Standard Class,GM-14680,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,40.97,1,0.0,0.0,10.6522,-30.3178,0
CA-2014-127012,2014-08-11,2014-08-15,4,Standard Class,GM-14680,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,22.96,2,0.0,0.0,10.7912,-12.1688,0
CA-2017-115427,2017-12-30,2018-01-03,4,Standard Class,EB-13975,Corporate,United States,Fairfield,California,94533,West,OFF-BI-10002103,Office Supplies,Binders,13.904,2,0.2,-2.7808,4.5188,-6.6044,0
CA-2017-115427,2017-12-30,2018-01-03,4,Standard Class,EB-13975,Corporate,United States,Fairfield,California,94533,West,OFF-BI-10004632,Office Supplies,Binders,20.72,2,0.2,-4.144,6.475,-10.101,0
CA-2016-145919,2016-12-18,2016-12-23,5,Standard Class,HG-14965,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003072,Office Supplies,Paper,38.88,6,0.0,0.0,18.6624,-20.2176,0
CA-2016-145919,2016-12-18,2016-12-23,5,Standard Class,HG-14965,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,Furnishings,183.84,8,0.0,0.0,62.5056,-121.3344,0
CA-2016-145919,2016-12-18,2016-12-23,5,Standard Class,HG-14965,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10003505,Office Supplies,Supplies,579.3,5,0.0,0.0,28.965,-550.335,0
CA-2014-160773,2014-07-01,2014-07-05,4,Standard Class,LW-16825,Corporate,United States,Deltona,Florida,32725,South,TEC-PH-10004586,Technology,Phones,575.92,2,0.2,-115.184,71.99,-388.746,0
CA-2014-160773,2014-07-01,2014-07-05,4,Standard Class,LW-16825,Corporate,United States,Deltona,Florida,32725,South,OFF-BI-10000546,Office Supplies,Binders,5.184,6,0.7,-3.6288,-3.6288,-5.184,0
CA-2014-126361,2014-08-04,2014-08-09,5,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,Appliances,1089.75,3,0.0,0.0,305.13,-784.62,0
CA-2014-126361,2014-08-04,2014-08-09,5,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10000806,Office Supplies,Paper,447.84,8,0.0,0.0,219.4416,-228.3984,0
CA-2014-126361,2014-08-04,2014-08-09,5,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,Art,16.4,5,0.0,0.0,4.264,-12.136,0
CA-2014-126361,2014-08-04,2014-08-09,5,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,84062,West,TEC-PH-10002310,Technology,Phones,399.96,5,0.2,-79.992,34.9965,-284.9715,0
CA-2014-126361,2014-08-04,2014-08-09,5,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-ST-10002289,Office Supplies,Storage,158.9,5,0.0,0.0,7.945,-150.955,0
CA-2014-126361,2014-08-04,2014-08-09,5,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002852,Office Supplies,Binders,13.184,1,0.2,-2.6368,4.7792,-5.768,0
CA-2016-159212,2016-11-01,2016-11-05,4,Standard Class,KM-16375,Home Office,United States,Salem,Virginia,24153,South,TEC-PH-10003988,Technology,Phones,21.8,2,0.0,0.0,6.104,-15.696,0
CA-2016-159212,2016-11-01,2016-11-05,4,Standard Class,KM-16375,Home Office,United States,Salem,Virginia,24153,South,OFF-EN-10002230,Office Supplies,Envelopes,251.79,3,0.0,0.0,118.3413,-133.4487,0
CA-2017-115994,2017-01-28,2017-01-31,3,Second Class,BT-11305,Home Office,United States,Costa Mesa,California,92627,West,TEC-AC-10000580,Technology,Accessories,239.97,3,0.0,0.0,26.3967,-213.5733,0
CA-2017-115994,2017-01-28,2017-01-31,3,Second Class,BT-11305,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,Furnishings,37.74,3,0.0,0.0,12.8316,-24.9084,0
CA-2015-139731,2015-10-15,2015-10-15,0,Same Day,JE-15745,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10004975,Technology,Accessories,263.88,3,0.2,-52.776,42.8805,-168.2235,0
CA-2015-139731,2015-10-15,2015-10-15,0,Same Day,JE-15745,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,Chairs,2453.43,5,0.3,-736.029,-350.49,-2067.891,0
CA-2015-119907,2015-12-01,2015-12-08,7,Standard Class,LC-17140,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,55.424,2,0.2,-11.0848,19.3984,-24.9408,0
US-2016-108455,2016-12-02,2016-12-08,6,Standard Class,MK-18160,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002262,Office Supplies,Paper,25.92,4,0.0,0.0,12.4416,-13.4784,0
US-2016-108455,2016-12-02,2016-12-08,6,Standard Class,MK-18160,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002464,Office Supplies,Paper,40.46,7,0.0,0.0,19.8254,-20.6346,0
US-2016-108455,2016-12-02,2016-12-08,6,Standard Class,MK-18160,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002214,Office Supplies,Storage,33.87,3,0.0,0.0,8.8062,-25.0638,0
CA-2017-108294,2017-12-10,2017-12-10,0,Same Day,LS-16975,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,34.5,3,0.0,0.0,15.525,-18.975,0
CA-2016-159345,2016-06-17,2016-06-22,5,Standard Class,IG-15085,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000806,Office Supplies,Paper,111.96,2,0.0,0.0,54.8604,-57.0996,0
CA-2014-156349,2014-05-26,2014-05-30,4,Standard Class,ML-17395,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,290.666,2,0.15,-43.5999,27.3568,-219.7093,0
CA-2014-156349,2014-05-26,2014-05-30,4,Standard Class,ML-17395,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,201.584,2,0.2,-40.3168,20.1584,-141.1088,0
CA-2014-156349,2014-05-26,2014-05-30,4,Standard Class,ML-17395,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,83.984,2,0.2,-16.7968,31.494,-35.6932,0
CA-2014-135699,2014-08-29,2014-08-29,0,Same Day,HH-15010,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,109.92,2,0.0,0.0,53.8608,-56.0592,0
CA-2014-135699,2014-08-29,2014-08-29,0,Same Day,HH-15010,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,13.36,2,0.0,0.0,6.4128,-6.9472,0
CA-2014-135657,2014-06-03,2014-06-07,4,Second Class,SC-20725,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,515.88,6,0.0,0.0,113.4936,-402.3864,0
CA-2017-123491,2017-10-30,2017-11-05,6,Standard Class,JK-15205,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10003077,Office Supplies,Labels,43.86,6,0.0,0.0,20.6142,-23.2458,0
CA-2017-123491,2017-10-30,2017-11-05,6,Standard Class,JK-15205,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,148.48,2,0.2,-29.696,16.704,-102.08,0
CA-2017-123491,2017-10-30,2017-11-05,6,Standard Class,JK-15205,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003424,Office Supplies,Paper,7.42,2,0.0,0.0,3.71,-3.71,0
CA-2017-123491,2017-10-30,2017-11-05,6,Standard Class,JK-15205,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003061,Furniture,Chairs,71.992,1,0.2,-14.3984,-0.8999,-58.4935,0
CA-2017-123491,2017-10-30,2017-11-05,6,Standard Class,JK-15205,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003514,Office Supplies,Art,19.9,5,0.0,0.0,6.567,-13.333,0
CA-2017-123491,2017-10-30,2017-11-05,6,Standard Class,JK-15205,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002684,Office Supplies,Appliances,1702.12,14,0.0,0.0,510.636,-1191.484,0
US-2016-131149,2016-07-10,2016-07-14,4,Standard Class,LH-17155,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10000689,Office Supplies,Storage,338.04,3,0.2,-67.608,-33.804,-304.236,0
US-2016-131149,2016-07-10,2016-07-14,4,Standard Class,LH-17155,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10002135,Office Supplies,Art,154.24,4,0.2,-30.848,17.352,-106.04,0
CA-2015-130785,2015-09-05,2015-09-09,4,Standard Class,AG-10900,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,411.332,4,0.15,-61.6998,-4.8392,-354.4714,0
CA-2015-130785,2015-09-05,2015-09-09,4,Standard Class,AG-10900,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001900,Office Supplies,Binders,28.752,6,0.2,-5.7504,9.7038,-13.2978,0
CA-2015-130785,2015-09-05,2015-09-09,4,Standard Class,AG-10900,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,Furniture,Bookcases,293.199,3,0.15,-43.97985,-20.6964,-269.91555,0
CA-2014-103373,2014-05-18,2014-05-24,6,Standard Class,BS-11755,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,779.796,2,0.4,-311.9184,-168.9558,-636.8334,0
CA-2017-142888,2017-11-21,2017-11-25,4,Standard Class,BP-11230,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,70.98,1,0.0,0.0,20.5842,-50.3958,0
CA-2017-144064,2017-08-29,2017-09-01,3,First Class,CP-12085,Corporate,United States,Quincy,Illinois,62301,Central,OFF-LA-10004544,Office Supplies,Labels,47.36,4,0.2,-9.472,17.76,-20.128,0
CA-2017-144064,2017-08-29,2017-09-01,3,First Class,CP-12085,Corporate,United States,Quincy,Illinois,62301,Central,OFF-ST-10004507,Office Supplies,Storage,27.44,2,0.2,-5.488,2.401,-19.551,0
CA-2017-144064,2017-08-29,2017-09-01,3,First Class,CP-12085,Corporate,United States,Quincy,Illinois,62301,Central,OFF-BI-10002012,Office Supplies,Binders,3.24,9,0.8,-2.592,-5.184,-5.832,0
CA-2014-148950,2014-12-14,2014-12-19,5,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,5.104,4,0.8,-4.0832,-8.6768,-9.6976,0
CA-2014-148950,2014-12-14,2014-12-19,5,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,2.896,2,0.2,-0.5792,0.4706,-1.8462,0
CA-2014-148950,2014-12-14,2014-12-19,5,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,35.016,3,0.2,-7.0032,-2.1885,-30.2013,0
CA-2014-164721,2014-11-25,2014-11-27,2,Second Class,LW-16825,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,320.88,6,0.0,0.0,93.0552,-227.8248,0
CA-2014-164721,2014-11-25,2014-11-27,2,Second Class,LW-16825,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,23.88,3,0.0,0.0,10.5072,-13.3728,0
CA-2014-164721,2014-11-25,2014-11-27,2,Second Class,LW-16825,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10000575,Office Supplies,Paper,26.76,4,0.0,0.0,12.3096,-14.4504,0
CA-2015-155761,2015-12-11,2015-12-11,0,Same Day,SC-20800,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001606,Technology,Accessories,159.984,2,0.2,-31.9968,35.9964,-91.9908,0
CA-2015-155761,2015-12-11,2015-12-11,0,Same Day,SC-20800,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,46.344,3,0.2,-9.2688,4.6344,-32.4408,0
CA-2015-119214,2015-01-23,2015-01-27,4,Standard Class,CW-11905,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,29.04,3,0.0,0.0,13.9392,-15.1008,0
CA-2015-119214,2015-01-23,2015-01-27,4,Standard Class,CW-11905,Home Office,United States,Bozeman,Montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,14.62,2,0.0,0.0,6.8714,-7.7486,0
CA-2017-122504,2017-11-07,2017-11-12,5,Second Class,DB-13270,Home Office,United States,Brentwood,California,94513,West,TEC-AC-10003289,Technology,Accessories,59.97,3,0.0,0.0,13.7931,-46.1769,0
CA-2017-122504,2017-11-07,2017-11-12,5,Second Class,DB-13270,Home Office,United States,Brentwood,California,94513,West,TEC-PH-10002468,Technology,Phones,761.544,7,0.2,-152.3088,66.6351,-542.6001,0
CA-2017-166142,2017-07-15,2017-07-19,4,Standard Class,MM-17260,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004094,Office Supplies,Binders,26.55,3,0.0,0.0,13.0095,-13.5405,0
CA-2017-166142,2017-07-15,2017-07-19,4,Standard Class,MM-17260,Consumer,United States,Wilmington,Delaware,19805,East,FUR-TA-10004607,Furniture,Tables,310.443,3,0.3,-93.1329,-48.7839,-266.094,0
CA-2017-124401,2017-09-07,2017-09-12,5,Standard Class,RD-19900,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10000649,Office Supplies,Storage,37.68,3,0.2,-7.536,2.355,-27.789,0
CA-2017-124401,2017-09-07,2017-09-12,5,Standard Class,RD-19900,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10002926,Technology,Accessories,279.944,7,0.2,-55.9888,80.4839,-143.4713,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,OFF-PA-10000157,Office Supplies,Paper,19.98,1,0.0,0.0,9.3906,-10.5894,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,Binders,398.352,3,0.2,-79.6704,124.485,-194.1966,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004272,Office Supplies,Art,5.04,3,0.0,0.0,1.26,-3.78,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,OFF-FA-10000585,Office Supplies,Fasteners,17.45,5,0.0,0.0,8.027,-9.423,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,FUR-CH-10004218,Furniture,Chairs,323.136,4,0.2,-64.6272,20.196,-238.3128,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,OFF-SU-10004231,Office Supplies,Supplies,29.7,3,0.0,0.0,8.019,-21.681,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,TEC-PH-10001578,Technology,Phones,1295.84,4,0.2,-259.168,145.782,-890.89,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,OFF-ST-10003638,Office Supplies,Storage,46.84,2,0.0,0.0,12.6468,-34.1932,0
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,Furniture,Bookcases,425.833,1,0.15,-63.87495,20.0392,-341.91885,0
US-2016-152051,2016-06-25,2016-06-29,4,Standard Class,TS-21160,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,422.058,3,0.3,-126.6174,-18.0882,-313.5288,0
US-2016-152051,2016-06-25,2016-06-29,4,Standard Class,TS-21160,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004781,Office Supplies,Binders,38.088,4,0.7,-26.6616,-27.9312,-39.3576,0
US-2016-152051,2016-06-25,2016-06-29,4,Standard Class,TS-21160,Corporate,United States,York,Pennsylvania,17403,East,OFF-ST-10001713,Office Supplies,Storage,254.352,6,0.2,-50.8704,-50.8704,-254.352,0
CA-2016-136483,2016-12-01,2016-12-06,5,Standard Class,AG-10390,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Office Supplies,Art,4.704,2,0.2,-0.9408,0.4116,-3.3516,0
CA-2017-103380,2017-11-21,2017-11-25,4,Standard Class,BF-11005,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,Office Supplies,Storage,56.56,2,0.0,0.0,15.2712,-41.2888,0
CA-2017-103380,2017-11-21,2017-11-25,4,Standard Class,BF-11005,Home Office,United States,Pasadena,California,91104,West,OFF-AR-10003856,Office Supplies,Art,5.56,2,0.0,0.0,1.4456,-4.1144,0
CA-2017-103380,2017-11-21,2017-11-25,4,Standard Class,BF-11005,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,Office Supplies,Fasteners,9.02,2,0.0,0.0,3.5178,-5.5022,0
CA-2017-103380,2017-11-21,2017-11-25,4,Standard Class,BF-11005,Home Office,United States,Pasadena,California,91104,West,OFF-AP-10001492,Office Supplies,Appliances,8.62,1,0.0,0.0,2.2412,-6.3788,0
CA-2017-103380,2017-11-21,2017-11-25,4,Standard Class,BF-11005,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,659.976,3,0.2,-131.9952,49.4982,-478.4826,0
CA-2015-116092,2015-02-15,2015-02-18,3,Second Class,JM-16195,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004285,Office Supplies,Paper,13.36,2,0.0,0.0,6.4128,-6.9472,0
CA-2015-116092,2015-02-15,2015-02-18,3,Second Class,JM-16195,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,41.72,5,0.2,-8.344,13.0375,-20.3385,0
CA-2015-116092,2015-02-15,2015-02-18,3,Second Class,JM-16195,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000546,Office Supplies,Binders,11.52,5,0.2,-2.304,4.176,-5.04,0
CA-2015-116092,2015-02-15,2015-02-18,3,Second Class,JM-16195,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,Office Supplies,Appliances,541.44,6,0.0,0.0,157.0176,-384.4224,0
CA-2015-116092,2015-02-15,2015-02-18,3,Second Class,JM-16195,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000477,Office Supplies,Paper,19.44,3,0.0,0.0,9.3312,-10.1088,0
CA-2015-149342,2015-04-20,2015-04-25,5,Standard Class,TS-21160,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,287.97,3,0.0,0.0,77.7519,-210.2181,0
CA-2015-149342,2015-04-20,2015-04-25,5,Standard Class,TS-21160,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,595.38,6,0.0,0.0,297.69,-297.69,0
CA-2015-149342,2015-04-20,2015-04-25,5,Standard Class,TS-21160,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,12.96,2,0.0,0.0,6.2208,-6.7392,0
CA-2017-165491,2017-03-20,2017-03-24,4,Standard Class,HW-14935,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,265.93,7,0.0,0.0,63.8232,-202.1068,0
CA-2017-140053,2017-07-03,2017-07-10,7,Standard Class,CA-12265,Consumer,United States,Farmington,New Mexico,87401,West,FUR-FU-10003708,Furniture,Furnishings,545.85,9,0.0,0.0,114.6285,-431.2215,0
CA-2017-131618,2017-06-17,2017-06-20,3,First Class,LS-17200,Corporate,United States,Skokie,Illinois,60076,Central,OFF-PA-10001892,Office Supplies,Paper,12.224,2,0.2,-2.4448,4.4312,-5.348,0
CA-2017-131618,2017-06-17,2017-06-20,3,First Class,LS-17200,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10000546,Office Supplies,Binders,2.304,4,0.8,-1.8432,-3.5712,-4.032,0
CA-2017-131618,2017-06-17,2017-06-20,3,First Class,LS-17200,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10001294,Office Supplies,Binders,9.36,4,0.8,-7.488,-16.38,-18.252,0
CA-2015-143238,2015-09-06,2015-09-08,2,First Class,LO-17170,Corporate,United States,La Quinta,California,92253,West,TEC-AC-10003499,Technology,Accessories,46.32,4,0.0,0.0,18.0648,-28.2552,0
US-2015-128090,2015-08-16,2015-08-22,6,Standard Class,JM-15865,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office Supplies,Art,2.304,1,0.2,-0.4608,0.2592,-1.584,0
US-2015-128090,2015-08-16,2015-08-22,6,Standard Class,JM-15865,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,1879.96,5,0.2,-375.992,211.4955,-1292.4725,0
US-2015-128090,2015-08-16,2015-08-22,6,Standard Class,JM-15865,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001878,Office Supplies,Paper,313.024,8,0.2,-62.6048,105.6456,-144.7736,0
US-2015-128090,2015-08-16,2015-08-22,6,Standard Class,JM-15865,Consumer,United States,Phoenix,Arizona,85023,West,OFF-LA-10000452,Office Supplies,Labels,5.04,2,0.2,-1.008,1.764,-2.268,0
CA-2017-145128,2017-07-09,2017-07-14,5,Standard Class,SM-20320,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,526.45,5,0.0,0.0,31.587,-494.863,0
CA-2014-164861,2014-12-03,2014-12-06,3,Second Class,MC-17635,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001972,Office Supplies,Paper,25.92,4,0.0,0.0,12.4416,-13.4784,0
CA-2014-126403,2014-09-09,2014-09-12,3,Second Class,RR-19525,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10001144,Office Supplies,Paper,166.44,3,0.0,0.0,79.8912,-86.5488,0
CA-2014-126403,2014-09-09,2014-09-12,3,Second Class,RR-19525,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,785.88,6,0.0,0.0,212.1876,-573.6924,0
CA-2014-126403,2014-09-09,2014-09-12,3,Second Class,RR-19525,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10004665,Office Supplies,Paper,26.2,2,0.0,0.0,12.838,-13.362,0
CA-2014-126403,2014-09-09,2014-09-12,3,Second Class,RR-19525,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-ST-10000078,Office Supplies,Storage,1325.85,5,0.0,0.0,238.653,-1087.197,0
CA-2017-137085,2017-06-29,2017-07-06,7,Standard Class,CT-11995,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000632,Office Supplies,Binders,312.552,9,0.2,-62.5104,101.5794,-148.4622,0
CA-2015-153220,2015-11-12,2015-11-14,2,First Class,YC-21895,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,15.7,5,0.0,0.0,7.065,-8.635,0
CA-2017-112865,2017-05-18,2017-05-22,4,Standard Class,BH-11710,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Technology,Accessories,36.048,3,0.2,-7.2096,-0.9012,-29.7396,0
CA-2017-138163,2017-11-17,2017-11-20,3,First Class,XP-21865,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10001958,Office Supplies,Art,50.94,3,0.0,0.0,14.2632,-36.6768,0
US-2017-103828,2017-08-13,2017-08-13,0,Same Day,JK-15370,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,31.44,3,0.0,0.0,8.4888,-22.9512,0
US-2017-103828,2017-08-13,2017-08-13,0,Same Day,JK-15370,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004249,Office Supplies,Appliances,83.79,7,0.0,0.0,22.6233,-61.1667,0
US-2017-103828,2017-08-13,2017-08-13,0,Same Day,JK-15370,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000588,Office Supplies,Art,59.52,3,0.0,0.0,15.4752,-44.0448,0
US-2017-103828,2017-08-13,2017-08-13,0,Same Day,JK-15370,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000946,Office Supplies,Supplies,31.92,4,0.0,0.0,9.2568,-22.6632,0
CA-2015-168564,2015-08-08,2015-08-08,0,Same Day,TT-21220,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004970,Office Supplies,Binders,6.608,2,0.2,-1.3216,2.2302,-3.0562,0
CA-2015-168564,2015-08-08,2015-08-08,0,Same Day,TT-21220,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,7.28,2,0.2,-1.456,2.73,-3.094,0
CA-2015-168564,2015-08-08,2015-08-08,0,Same Day,TT-21220,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10000785,Furniture,Chairs,144.784,1,0.2,-28.9568,10.8588,-104.9684,0
CA-2017-169859,2017-12-14,2017-12-18,4,Standard Class,MP-18175,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,Furniture,Furnishings,26.25,3,0.0,0.0,11.025,-15.225,0
CA-2017-169859,2017-12-14,2017-12-18,4,Standard Class,MP-18175,Home Office,United States,San Diego,California,92024,West,OFF-BI-10000174,Office Supplies,Binders,64.96,14,0.2,-12.992,22.736,-29.232,0
CA-2017-169859,2017-12-14,2017-12-18,4,Standard Class,MP-18175,Home Office,United States,San Diego,California,92024,West,OFF-EN-10000461,Office Supplies,Envelopes,43.7,5,0.0,0.0,20.539,-23.161,0
CA-2017-137428,2017-12-16,2017-12-21,5,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Furniture,Chairs,81.568,2,0.2,-16.3136,9.1764,-56.078,0
CA-2017-137428,2017-12-16,2017-12-21,5,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10003817,Furniture,Chairs,97.184,2,0.2,-19.4368,6.074,-71.6732,0
CA-2017-137428,2017-12-16,2017-12-21,5,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,OFF-BI-10002949,Office Supplies,Binders,24.32,5,0.2,-4.864,8.208,-11.248,0
CA-2017-137428,2017-12-16,2017-12-21,5,Second Class,AY-10555,Corporate,United States,Oceanside,California,92054,West,FUR-FU-10002445,Furniture,Furnishings,18.96,2,0.0,0.0,7.584,-11.376,0
CA-2016-139269,2016-05-25,2016-05-30,5,Standard Class,JB-16045,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10000755,Furniture,Furnishings,24.96,4,0.0,0.0,6.24,-18.72,0
CA-2016-139269,2016-05-25,2016-05-30,5,Standard Class,JB-16045,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,19.36,2,0.0,0.0,9.2928,-10.0672,0
CA-2016-139269,2016-05-25,2016-05-30,5,Standard Class,JB-16045,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10000689,Office Supplies,Storage,1267.65,9,0.0,0.0,152.118,-1115.532,0
CA-2015-123568,2015-11-08,2015-11-14,6,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084,West,OFF-FA-10002701,Office Supplies,Fasteners,5.04,3,0.0,0.0,0.2016,-4.8384,0
